,0,1,2,3,4
0,0.1,0.0,1.0,72.669,-71.669
1,0.2,0.0,1.0,72.669,-71.669
2,0.3,0.0,1.0,74.073,-73.073
3,0.4,0.0,1.0,76.083,-75.083
4,0.5,0.0,1.0,76.083,-75.083
5,0.6,0.0,1.0,76.083,-75.083
